schedule_id,departure_station,arrival_station,train_operator,connection_id,departure_time,arrival_time,service_days_bitmap,legs
366,Station G,Station A,CityLink,conn_366,12:27 PM,07:22 PM,8,
367,Station C,Station D,FastTrack,conn_367,10:25 PM,12:37 AM,64,
368,Station F,Station E,FastTrack,conn_368,03:59 AM,09:53 AM,4,
369,Station C,Station A,SuperRail,conn_369,07:03 AM,10:08 AM,64,
370,Station C,Station D,TrainCo,conn_370,11:37 PM,03:51 AM,1,
371,Station C,Station E,ExpressLine,conn_371,03:24 AM,09:50 AM,2,
372,Station B,Station G,ExpressLine,conn_372,10:31 PM,12:49 AM,64,
373,Station D,Station F,TrainCo,conn_373,02:36 PM,09:16 PM,16,
374,Station A,Station J,SuperRail,conn_374,04:15 AM,09:44 AM,16,
375,Station C,Station D,TrainCo,conn_375,11:50 PM,04:15 AM,16,
376,Station F,Station D,FastTrack,conn_376,09:31 AM,03:09 PM,32,
377,Station G,Station F,CityLink,conn_377,04:39 AM,11:12 AM,16,
378,Station E,Station C,CityLink,conn_378,02:52 PM,07:31 PM,2,
379,Station J,Station C,CityLink,conn_379,01:09 PM,06:15 PM,1,
380,Station C,Station D,TrainCo,conn_380,02:16 PM,07:28 PM,16,
381,Station A,Station J,CityLink,conn_381,08:22 PM,10:50 PM,1,
382,Station J,Station E,TrainCo,conn_382,04:29 AM,09:15 AM,2,
383,Station A,Station I,FastTrack,conn_383,01:31 PM,07:02 PM,32,
384,Station F,Station B,ExpressLine,conn_384,11:07 AM,04:43 PM,32,
385,Station C,Station A,CityLink,conn_385,06:21 PM,10:19 PM,64,
386,Station E,Station A,TrainCo,conn_386,04:40 PM,07:30 PM,1,
387,Station B,Station C,ExpressLine,conn_387,09:54 AM,01:06 PM,32,
388,Station C,Station F,TrainCo,conn_388,01:52 PM,03:54 PM,16,
389,Station G,Station J,SuperRail,conn_389,07:49 PM,10:18 PM,4,
390,Station J,Station B,CityLink,conn_390,01:29 PM,05:31 PM,64,
391,Station C,Station F,FastTrack,conn_391,01:04 AM,05:41 AM,32,
392,Station E,Station J,CityLink,conn_392,02:46 PM,04:49 PM,32,
393,Station B,Station E,TrainCo,conn_393,08:36 AM,11:23 AM,32,
394,Station J,Station F,TrainCo,conn_394,09:07 AM,01:15 PM,16,
395,Station D,Station I,SuperRail,conn_395,12:37 PM,04:02 PM,32,
396,Station G,Station I,ExpressLine,conn_396,08:22 AM,01:41 PM,2,
397,Station E,Station J,FastTrack,conn_397,02:58 PM,05:12 PM,16,
398,Station A,Station D,TrainCo,conn_398,07:38 AM,09:38 AM,2,
399,Station G,Station F,FastTrack,conn_399,07:41 AM,12:43 PM,64,
400,Station F,Station I,FastTrack,conn_400,06:49 AM,10:40 AM,16,
401,Station H,Station C,SuperRail,conn_401,04:27 AM,10:42 AM,1,
402,Station H,Station F,TrainCo,conn_402,03:56 PM,08:01 PM,2,
403,Station H,Station D,FastTrack,conn_403,04:45 PM,07:47 PM,32,
404,Station G,Station A,TrainCo,conn_404,04:37 PM,09:07 PM,16,
405,Station F,Station I,ExpressLine,conn_405,04:20 PM,08:24 PM,1,
406,Station D,Station J,ExpressLine,conn_406,07:13 PM,01:31 AM,32,
407,Station G,Station E,FastTrack,conn_407,01:52 PM,07:05 PM,4,
408,Station A,Station D,TrainCo,conn_408,02:19 PM,07:56 PM,1,
409,Station E,Station C,ExpressLine,conn_409,12:42 PM,03:14 PM,8,
410,Station A,Station I,CityLink,conn_410,09:18 PM,02:06 AM,64,
411,Station F,Station H,CityLink,conn_411,01:36 PM,07:19 PM,2,
412,Station I,Station J,FastTrack,conn_412,01:30 PM,07:25 PM,64,
413,Station G,Station A,FastTrack,conn_413,06:14 AM,11:03 AM,64,
414,Station B,Station E,TrainCo,conn_414,02:54 AM,07:56 AM,8,
415,Station J,Station H,ExpressLine,conn_415,05:15 PM,10:49 PM,16,
416,Station F,Station H,SuperRail,conn_416,01:21 AM,07:49 AM,8,
417,Station F,Station H,CityLink,conn_417,06:33 PM,01:23 AM,16,
418,Station C,Station E,ExpressLine,conn_418,02:01 AM,07:03 AM,2,
419,Station J,Station D,TrainCo,conn_419,06:28 PM,11:30 PM,8,
420,Station G,Station H,ExpressLine,conn_420,03:18 AM,09:23 AM,16,
421,Station J,Station A,CityLink,conn_421,08:49 PM,12:08 AM,4,
422,Station F,Station C,ExpressLine,conn_422,11:07 AM,02:05 PM,16,
423,Station J,Station B,TrainCo,conn_423,06:38 AM,11:09 AM,2,
424,Station F,Station G,FastTrack,conn_424,09:54 AM,04:20 PM,64,
425,Station B,Station C,SuperRail,conn_425,08:58 PM,11:06 PM,32,
426,Station C,Station H,SuperRail,conn_426,06:48 AM,09:57 AM,1,
427,Station E,Station I,TrainCo,conn_427,08:04 AM,01:30 PM,4,
428,Station E,Station A,TrainCo,conn_428,06:23 PM,09:38 PM,4,
429,Station F,Station A,TrainCo,conn_429,12:07 PM,07:05 PM,64,
430,Station C,Station H,ExpressLine,conn_430,10:26 PM,05:09 AM,8,
431,Station J,Station G,SuperRail,conn_431,06:10 PM,10:09 PM,16,
432,Station F,Station I,CityLink,conn_432,06:03 PM,11:31 PM,16,
433,Station J,Station G,ExpressLine,conn_433,10:37 PM,01:26 AM,2,
434,Station A,Station G,FastTrack,conn_434,05:13 AM,08:06 AM,64,
435,Station A,Station C,FastTrack,conn_435,11:55 PM,04:59 AM,8,
436,Station C,Station G,FastTrack,conn_436,05:15 PM,08:55 PM,2,
437,Station B,Station F,SuperRail,conn_437,06:25 PM,09:40 PM,64,
438,Station H,Station C,ExpressLine,conn_438,10:45 AM,03:03 PM,64,
439,Station H,Station D,FastTrack,conn_439,06:19 PM,09:25 PM,1,
440,Station B,Station D,FastTrack,conn_440,09:53 PM,04:52 AM,32,
441,Station B,Station J,TrainCo,conn_441,06:59 AM,11:54 AM,1,
442,Station G,Station H,SuperRail,conn_442,06:52 AM,10:49 AM,64,
443,Station A,Station D,SuperRail,conn_443,11:48 PM,04:01 AM,4,
444,Station G,Station A,ExpressLine,conn_444,03:43 AM,08:56 AM,16,
445,Station D,Station I,FastTrack,conn_445,05:23 AM,08:13 AM,16,
446,Station H,Station B,FastTrack,conn_446,03:25 PM,10:03 PM,8,
447,Station F,Station E,ExpressLine,conn_447,02:07 PM,07:46 PM,64,
448,Station E,Station G,FastTrack,conn_448,12:22 PM,04:34 PM,16,
449,Station J,Station D,CityLink,conn_449,04:40 AM,07:00 AM,32,
450,Station G,Station D,TrainCo,conn_450,06:45 AM,09:19 AM,64,
451,Station J,Station H,FastTrack,conn_451,01:37 PM,08:07 PM,32,
452,Station F,Station J,CityLink,conn_452,10:11 AM,04:20 PM,8,
453,Station C,Station G,SuperRail,conn_453,05:38 AM,08:01 AM,2,
454,Station F,Station H,FastTrack,conn_454,11:31 AM,06:24 PM,2,
455,Station F,Station E,FastTrack,conn_455,01:53 PM,05:55 PM,1,
456,Station C,Station E,ExpressLine,conn_456,06:05 AM,12:15 PM,4,
457,Station J,Station H,SuperRail,conn_457,11:19 PM,02:58 AM,16,
458,Station A,Station J,SuperRail,conn_458,02:12 AM,04:24 AM,16,
459,Station A,Station G,TrainCo,conn_459,05:48 AM,10:06 AM,2,
460,Station I,Station F,TrainCo,conn_460,06:10 PM,08:41 PM,8,
461,Station F,Station I,SuperRail,conn_461,02:17 AM,05:44 AM,1,
462,Station D,Station A,ExpressLine,conn_462,03:17 AM,08:12 AM,16,
463,Station I,Station B,FastTrack,conn_463,08:09 PM,10:35 PM,64,
464,Station C,Station J,CityLink,conn_464,09:37 PM,04:18 AM,64,
465,Station E,Station C,CityLink,conn_465,10:21 AM,05:06 PM,2,
466,Station J,Station D,SuperRail,conn_466,01:02 PM,04:56 PM,32,
467,Station D,Station G,CityLink,conn_467,12:24 PM,02:52 PM,16,
468,Station H,Station F,ExpressLine,conn_468,03:51 AM,10:18 AM,16,
469,Station F,Station A,FastTrack,conn_469,03:36 PM,06:46 PM,16,
470,Station A,Station C,CityLink,conn_470,11:57 PM,05:33 AM,2,
471,Station A,Station B,ExpressLine,conn_471,11:54 AM,02:37 PM,32,
472,Station G,Station J,CityLink,conn_472,12:34 PM,05:30 PM,16,
473,Station G,Station H,CityLink,conn_473,07:52 PM,12:17 AM,32,
474,Station D,Station B,TrainCo,conn_474,11:59 AM,03:22 PM,32,
475,Station A,Station I,FastTrack,conn_475,02:06 AM,04:08 AM,64,
476,Station H,Station F,CityLink,conn_476,10:51 AM,03:52 PM,4,
477,Station J,Station G,SuperRail,conn_477,11:24 PM,01:42 AM,4,
478,Station H,Station F,SuperRail,conn_478,12:06 PM,06:42 PM,4,
479,Station B,Station E,FastTrack,conn_479,05:09 PM,10:43 PM,2,
480,Station E,Station A,ExpressLine,conn_480,05:36 PM,10:41 PM,4,
481,Station G,Station F,FastTrack,conn_481,12:41 AM,03:19 AM,16,
482,Station I,Station D,ExpressLine,conn_482,07:52 PM,11:42 PM,8,
483,Station J,Station G,ExpressLine,conn_483,03:19 PM,06:34 PM,1,
484,Station F,Station E,CityLink,conn_484,03:06 AM,07:02 AM,4,
485,Station I,Station B,ExpressLine,conn_485,03:56 AM,06:14 AM,1,
486,Station I,Station H,FastTrack,conn_486,02:49 AM,09:45 AM,32,
487,Station I,Station F,CityLink,conn_487,01:21 AM,06:10 AM,16,
488,Station F,Station B,SuperRail,conn_488,08:03 AM,12:03 PM,64,
489,Station E,Station A,ExpressLine,conn_489,07:24 AM,02:19 PM,16,
490,Station G,Station F,ExpressLine,conn_490,04:43 PM,09:57 PM,16,
491,Station D,Station G,TrainCo,conn_491,05:19 PM,12:04 AM,64,
492,Station D,Station A,ExpressLine,conn_492,08:11 PM,01:50 AM,16,
493,Station I,Station B,SuperRail,conn_493,09:32 AM,02:34 PM,32,
494,Station B,Station C,TrainCo,conn_494,11:19 AM,02:53 PM,2,
495,Station B,Station A,FastTrack,conn_495,04:02 PM,08:25 PM,32,
496,Station I,Station E,ExpressLine,conn_496,04:10 PM,09:26 PM,8,
497,Station B,Station A,TrainCo,conn_497,11:46 PM,06:23 AM,64,
498,Station I,Station F,CityLink,conn_498,02:36 PM,06:00 PM,8,
499,Station C,Station F,CityLink,conn_499,10:36 AM,04:38 PM,2,
500,Station F,Station C,FastTrack,conn_500,09:25 PM,02:08 AM,4,
501,Station D,Station F,FastTrack,conn_501,04:48 AM,09:53 AM,8,
502,Station B,Station A,SuperRail,conn_502,02:54 PM,07:24 PM,2,
503,Station I,Station G,CityLink,conn_503,12:50 PM,05:53 PM,1,
504,Station E,Station F,TrainCo,conn_504,04:51 AM,10:21 AM,2,
505,Station J,Station E,SuperRail,conn_505,10:45 PM,04:37 AM,1,
506,Station J,Station B,TrainCo,conn_506,10:27 AM,04:39 PM,4,
507,Station J,Station A,ExpressLine,conn_507,08:39 PM,11:59 PM,16,
508,Station B,Station C,ExpressLine,conn_508,07:09 PM,09:56 PM,1,
509,Station D,Station G,FastTrack,conn_509,11:52 PM,02:14 AM,2,
510,Station B,Station D,SuperRail,conn_510,12:08 PM,06:29 PM,2,
511,Station E,Station J,TrainCo,conn_511,03:16 AM,05:34 AM,1,
512,Station F,Station D,CityLink,conn_512,06:17 PM,09:39 PM,32,
513,Station C,Station A,TrainCo,conn_513,07:03 PM,10:16 PM,64,
514,Station B,Station H,CityLink,conn_514,01:31 PM,04:12 PM,1,
515,Station D,Station C,SuperRail,conn_515,01:26 AM,03:40 AM,16,
516,Station A,Station B,ExpressLine,conn_516,04:49 AM,09:57 AM,4,
517,Station I,Station F,TrainCo,conn_517,06:41 PM,12:10 AM,8,
518,Station E,Station A,FastTrack,conn_518,07:33 PM,12:35 AM,2,
519,Station I,Station J,ExpressLine,conn_519,06:54 AM,08:54 AM,64,
520,Station E,Station H,ExpressLine,conn_520,06:17 AM,09:18 AM,1,
521,Station B,Station E,FastTrack,conn_521,10:40 PM,01:38 AM,8,
522,Station J,Station D,ExpressLine,conn_522,04:53 PM,09:18 PM,4,
523,Station J,Station G,TrainCo,conn_523,05:36 AM,08:29 AM,8,
524,Station I,Station E,ExpressLine,conn_524,12:37 PM,03:29 PM,16,
525,Station B,Station A,CityLink,conn_525,06:19 PM,11:48 PM,8,
526,Station A,Station F,TrainCo,conn_526,01:59 PM,05:29 PM,64,
527,Station B,Station H,FastTrack,conn_527,05:19 PM,09:08 PM,2,
528,Station I,Station G,CityLink,conn_528,06:53 AM,08:57 AM,16,
529,Station I,Station D,CityLink,conn_529,02:49 AM,05:03 AM,32,
530,Station G,Station D,FastTrack,conn_530,05:30 AM,10:33 AM,64,
531,Station I,Station B,CityLink,conn_531,05:05 AM,07:08 AM,1,
532,Station J,Station B,FastTrack,conn_532,09:52 AM,03:02 PM,8,
533,Station D,Station G,CityLink,conn_533,09:56 PM,01:31 AM,32,
534,Station I,Station A,ExpressLine,conn_534,10:44 PM,04:26 AM,2,
535,Station D,Station C,ExpressLine,conn_535,07:39 PM,11:37 PM,1,
536,Station J,Station F,ExpressLine,conn_536,09:56 PM,04:41 AM,64,
537,Station A,Station C,TrainCo,conn_537,03:26 PM,06:26 PM,16,
538,Station J,Station I,ExpressLine,conn_538,05:30 AM,09:42 AM,2,
539,Station D,Station A,TrainCo,conn_539,12:25 PM,05:54 PM,64,
540,Station A,Station E,ExpressLine,conn_540,01:22 PM,08:14 PM,16,
541,Station E,Station D,CityLink,conn_541,02:35 PM,06:03 PM,4,
542,Station H,Station I,SuperRail,conn_542,06:11 PM,09:24 PM,64,
543,Station F,Station D,CityLink,conn_543,04:10 PM,10:39 PM,64,
544,Station I,Station F,ExpressLine,conn_544,11:53 AM,02:34 PM,64,
545,Station B,Station H,FastTrack,conn_545,04:10 PM,08:35 PM,1,
546,Station G,Station I,ExpressLine,conn_546,07:08 PM,12:14 AM,8,
547,Station I,Station C,CityLink,conn_547,08:53 AM,12:52 PM,16,
548,Station J,Station D,ExpressLine,conn_548,06:02 AM,11:41 AM,2,
549,Station D,Station C,SuperRail,conn_549,03:55 PM,09:00 PM,2,
550,Station J,Station G,FastTrack,conn_550,04:01 PM,10:05 PM,4,
551,Station E,Station D,SuperRail,conn_551,07:33 AM,11:41 AM,32,
552,Station H,Station D,FastTrack,conn_552,08:15 AM,12:22 PM,64,
553,Station H,Station A,ExpressLine,conn_553,12:06 PM,02:25 PM,32,
554,Station D,Station F,TrainCo,conn_554,06:06 AM,12:21 PM,1,
555,Station E,Station D,SuperRail,conn_555,10:35 PM,03:38 AM,8,
556,Station G,Station J,TrainCo,conn_556,02:55 PM,05:36 PM,2,
557,Station E,Station G,SuperRail,conn_557,06:16 AM,11:05 AM,64,
558,Station I,Station A,SuperRail,conn_558,06:05 PM,09:23 PM,64,
559,Station G,Station I,FastTrack,conn_559,02:24 PM,04:27 PM,64,
560,Station G,Station D,CityLink,conn_560,05:13 AM,07:49 AM,32,
561,Station J,Station D,SuperRail,conn_561,08:36 PM,11:46 PM,1,
562,Station F,Station E,ExpressLine,conn_562,08:25 PM,01:08 AM,2,
563,Station D,Station C,FastTrack,conn_563,09:32 AM,12:17 PM,64,
564,Station H,Station C,ExpressLine,conn_564,02:33 AM,08:04 AM,8,
565,Station A,Station D,CityLink,conn_565,09:07 AM,01:04 PM,2,
566,Station D,Station F,CityLink,conn_566,02:22 PM,04:24 PM,64,
567,Station I,Station J,FastTrack,conn_567,10:52 PM,01:46 AM,32,
568,Station F,Station A,TrainCo,conn_568,03:56 AM,07:11 AM,16,
569,Station H,Station C,FastTrack,conn_569,12:18 PM,06:40 PM,2,
570,Station D,Station G,SuperRail,conn_570,10:03 PM,01:04 AM,4,
571,Station I,Station F,SuperRail,conn_571,11:13 PM,03:58 AM,64,
572,Station H,Station D,SuperRail,conn_572,07:20 PM,10:56 PM,1,
573,Station B,Station C,TrainCo,conn_573,03:03 PM,08:51 PM,1,
574,Station G,Station J,CityLink,conn_574,06:06 PM,10:06 PM,16,
575,Station D,Station F,SuperRail,conn_575,01:50 AM,08:15 AM,1,
576,Station G,Station E,FastTrack,conn_576,02:20 PM,05:12 PM,1,
577,Station H,Station A,FastTrack,conn_577,08:40 AM,01:11 PM,64,
578,Station F,Station C,FastTrack,conn_578,04:55 AM,11:30 AM,1,
579,Station A,Station J,SuperRail,conn_579,11:40 AM,04:10 PM,2,
580,Station G,Station C,CityLink,conn_580,07:54 AM,12:38 PM,32,
581,Station E,Station B,CityLink,conn_581,11:39 AM,01:58 PM,32,
582,Station F,Station H,SuperRail,conn_582,06:54 AM,09:25 AM,1,
583,Station A,Station B,SuperRail,conn_583,08:03 AM,11:50 AM,16,
584,Station A,Station C,TrainCo,conn_584,11:10 PM,05:31 AM,1,
585,Station G,Station J,ExpressLine,conn_585,06:05 AM,10:46 AM,8,
586,Station I,Station H,FastTrack,conn_586,10:38 AM,05:30 PM,16,
587,Station F,Station H,ExpressLine,conn_587,12:59 PM,07:38 PM,64,
588,Station A,Station H,SuperRail,conn_588,05:40 PM,12:23 AM,16,
589,Station G,Station A,SuperRail,conn_589,06:27 AM,12:11 PM,1,
590,Station H,Station E,CityLink,conn_590,08:40 PM,12:15 AM,2,
591,Station F,Station J,FastTrack,conn_591,11:41 PM,02:18 AM,2,
592,Station H,Station B,ExpressLine,conn_592,02:37 PM,08:40 PM,1,
593,Station A,Station H,CityLink,conn_593,07:14 PM,12:40 AM,1,
594,Station G,Station C,SuperRail,conn_594,06:46 AM,01:25 PM,8,
595,Station F,Station B,CityLink,conn_595,12:00 AM,05:29 AM,1,
596,Station C,Station J,SuperRail,conn_596,06:44 PM,11:45 PM,8,
597,Station H,Station J,SuperRail,conn_597,12:30 PM,03:50 PM,1,
598,Station E,Station D,SuperRail,conn_598,01:53 PM,04:13 PM,8,
599,Station I,Station C,ExpressLine,conn_599,06:51 AM,09:02 AM,2,
600,Station F,Station B,ExpressLine,conn_600,09:25 AM,04:17 PM,4,
601,Station E,Station J,TrainCo,conn_601,03:04 AM,08:56 AM,2,
602,Station G,Station D,SuperRail,conn_602,12:13 PM,05:15 PM,32,
603,Station A,Station H,CityLink,conn_603,09:08 PM,12:56 AM,1,
604,Station B,Station F,CityLink,conn_604,07:49 AM,02:13 PM,1,
605,Station D,Station A,FastTrack,conn_605,05:19 AM,11:55 AM,64,
606,Station G,Station H,TrainCo,conn_606,03:50 AM,10:17 AM,2,
607,Station G,Station I,CityLink,conn_607,06:06 AM,12:54 PM,1,
608,Station C,Station J,CityLink,conn_608,08:12 PM,02:36 AM,2,
609,Station F,Station G,SuperRail,conn_609,04:34 AM,11:29 AM,8,
610,Station D,Station F,ExpressLine,conn_610,05:52 PM,09:55 PM,64,
611,Station G,Station H,ExpressLine,conn_611,06:48 PM,10:36 PM,2,
612,Station B,Station A,CityLink,conn_612,03:47 PM,08:01 PM,8,
613,Station F,Station C,FastTrack,conn_613,08:24 AM,12:30 PM,4,
614,Station A,Station F,FastTrack,conn_614,04:40 AM,08:12 AM,64,
615,Station C,Station B,CityLink,conn_615,07:50 PM,09:50 PM,4,
616,Station D,Station E,ExpressLine,conn_616,09:02 PM,11:30 PM,64,
617,Station J,Station A,CityLink,conn_617,01:36 PM,07:47 PM,16,
618,Station H,Station C,FastTrack,conn_618,11:23 PM,02:44 AM,64,
619,Station B,Station F,TrainCo,conn_619,05:33 PM,10:43 PM,16,
620,Station J,Station A,ExpressLine,conn_620,06:53 PM,09:04 PM,2,
621,Station D,Station E,FastTrack,conn_621,12:40 PM,04:24 PM,8,
622,Station D,Station J,TrainCo,conn_622,01:59 AM,07:20 AM,4,
623,Station B,Station A,FastTrack,conn_623,02:41 AM,09:16 AM,4,
624,Station J,Station F,FastTrack,conn_624,04:36 PM,10:10 PM,16,
625,Station A,Station D,CityLink,conn_625,07:01 AM,10:33 AM,8,
626,Station I,Station B,CityLink,conn_626,02:30 AM,07:58 AM,2,
627,Station C,Station G,CityLink,conn_627,06:22 AM,09:48 AM,16,
628,Station B,Station G,FastTrack,conn_628,02:20 PM,07:32 PM,1,
629,Station I,Station J,CityLink,conn_629,06:57 PM,11:32 PM,32,
630,Station I,Station J,SuperRail,conn_630,06:44 PM,09:58 PM,8,
631,Station A,Station D,TrainCo,conn_631,07:55 PM,02:26 AM,32,
632,Station H,Station B,ExpressLine,conn_632,09:14 AM,01:36 PM,64,
633,Station A,Station J,ExpressLine,conn_633,03:08 PM,05:45 PM,64,
634,Station F,Station I,CityLink,conn_634,10:16 PM,05:06 AM,8,
635,Station I,Station B,SuperRail,conn_635,10:44 AM,04:19 PM,1,
636,Station E,Station A,SuperRail,conn_636,02:43 PM,08:14 PM,4,
637,Station H,Station F,CityLink,conn_637,02:10 PM,06:14 PM,64,
638,Station I,Station J,CityLink,conn_638,07:34 AM,10:56 AM,32,
639,Station I,Station D,FastTrack,conn_639,03:30 AM,06:59 AM,16,
640,Station A,Station I,SuperRail,conn_640,03:10 PM,07:01 PM,32,
641,Station H,Station A,TrainCo,conn_641,07:43 AM,12:37 PM,64,
642,Station B,Station D,SuperRail,conn_642,04:11 PM,10:03 PM,1,
643,Station J,Station F,FastTrack,conn_643,07:57 AM,02:48 PM,32,
644,Station J,Station A,TrainCo,conn_644,02:02 PM,07:43 PM,16,
645,Station G,Station F,FastTrack,conn_645,03:15 AM,05:40 AM,32,
646,Station D,Station I,FastTrack,conn_646,09:14 PM,01:04 AM,16,
647,Station G,Station D,SuperRail,conn_647,06:23 AM,08:29 AM,4,
648,Station H,Station A,SuperRail,conn_648,06:14 AM,08:55 AM,8,
649,Station F,Station D,SuperRail,conn_649,01:35 PM,06:48 PM,16,
650,Station G,Station A,ExpressLine,conn_650,09:32 AM,02:25 PM,2,
651,Station I,Station B,SuperRail,conn_651,09:04 AM,01:42 PM,32,
652,Station C,Station D,ExpressLine,conn_652,08:02 PM,10:16 PM,1,
653,Station H,Station J,SuperRail,conn_653,03:06 PM,05:35 PM,4,
654,Station B,Station D,SuperRail,conn_654,04:56 AM,07:36 AM,64,
655,Station D,Station C,ExpressLine,conn_655,10:27 AM,05:17 PM,1,
656,Station D,Station B,SuperRail,conn_656,07:22 AM,09:42 AM,8,
657,Station J,Station I,CityLink,conn_657,09:28 PM,11:29 PM,64,
658,Station D,Station G,TrainCo,conn_658,11:19 AM,05:13 PM,32,
659,Station I,Station E,SuperRail,conn_659,11:05 PM,03:25 AM,2,
660,Station G,Station D,CityLink,conn_660,05:17 AM,08:33 AM,8,
661,Station E,Station B,FastTrack,conn_661,05:24 PM,12:10 AM,2,
662,Station J,Station A,TrainCo,conn_662,04:15 PM,09:29 PM,4,
663,Station E,Station I,SuperRail,conn_663,11:14 PM,01:14 AM,32,
664,Station C,Station J,FastTrack,conn_664,11:52 AM,06:18 PM,1,
665,Station H,Station J,ExpressLine,conn_665,09:18 AM,12:22 PM,4,
666,Station H,Station A,ExpressLine,conn_666,02:53 PM,05:20 PM,2,
667,Station C,Station E,ExpressLine,conn_667,04:37 AM,08:32 AM,4,
668,Station G,Station H,FastTrack,conn_668,11:39 PM,01:55 AM,32,
669,Station J,Station C,SuperRail,conn_669,11:39 AM,04:00 PM,32,
670,Station H,Station F,FastTrack,conn_670,05:06 AM,10:29 AM,8,
671,Station J,Station D,ExpressLine,conn_671,12:54 PM,04:33 PM,1,
672,Station J,Station A,SuperRail,conn_672,07:27 PM,11:33 PM,1,
673,Station C,Station B,FastTrack,conn_673,06:44 PM,10:04 PM,4,
674,Station J,Station B,FastTrack,conn_674,01:35 AM,04:12 AM,2,
675,Station C,Station B,CityLink,conn_675,05:04 AM,08:19 AM,1,
676,Station B,Station I,ExpressLine,conn_676,02:13 AM,05:51 AM,2,
677,Station J,Station B,FastTrack,conn_677,07:47 PM,11:40 PM,2,
678,Station D,Station H,TrainCo,conn_678,12:11 AM,03:38 AM,2,
679,Station E,Station I,FastTrack,conn_679,09:01 AM,02:53 PM,4,
680,Station F,Station C,TrainCo,conn_680,09:47 AM,03:21 PM,32,
681,Station D,Station J,ExpressLine,conn_681,10:22 PM,01:18 AM,8,
682,Station D,Station C,ExpressLine,conn_682,09:38 AM,04:19 PM,16,
683,Station A,Station B,FastTrack,conn_683,04:09 PM,07:48 PM,16,
684,Station G,Station A,ExpressLine,conn_684,07:04 PM,12:10 AM,2,
685,Station J,Station B,ExpressLine,conn_685,07:43 PM,02:21 AM,1,
686,Station F,Station A,CityLink,conn_686,01:40 PM,08:34 PM,4,
687,Station G,Station D,SuperRail,conn_687,08:31 AM,11:15 AM,4,
688,Station A,Station H,TrainCo,conn_688,09:40 AM,02:17 PM,4,
689,Station E,Station B,FastTrack,conn_689,04:20 PM,10:38 PM,32,
690,Station D,Station F,ExpressLine,conn_690,08:27 PM,03:06 AM,64,
691,Station C,Station B,ExpressLine,conn_691,01:56 PM,07:03 PM,32,
